"Fingerprint","RelativePath","LineNumber","Category","RiskLevel","RefactorTrack","Evidence","Status"
"E23A2E85E80643C0","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","104","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var meltShopHeatCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_meltshop_pg.heats"", cancellationToken);","REMAINING_IN_API"
"A7F0322B5B6D2C9E","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","105","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var casterPieceCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_caster_oracle_shape.cast_pieces"", cancellationToken);","REMAINING_IN_API"
"CB93F05A0D395C1D","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","106","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var hsmCoilCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_hsm_oracle_shape.hsm_coils"", cancellationToken);","REMAINING_IN_API"
"F05D1C3CD387C11A","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","107","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var hsmPassMeasurementCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_hsm_oracle_shape.hsm_pass_measurements"", cancellationToken);","REMAINING_IN_API"
"9AF90E86B912C307","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","108","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var picklingOrderCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_pkl_mssql_shape.pickle_orders"", cancellationToken);","REMAINING_IN_API"
"A54A17D769A63CC6","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","109","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var qaLabResultCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_pkl_mssql_shape.qa_lab_results"", cancellationToken);","REMAINING_IN_API"
"B95C251223D90886","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","110","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var surfaceDefectCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_inspection_mysql_shape.parsytec_surface_defects"", cancellationToken);","REMAINING_IN_API"
"C8EBC23FC96EE4EC","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","111","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var downtimeEventCount = await CountSqlAsync(dbContext, ""SELECT COUNT(*) FROM src_inspection_mysql_shape.downtime_events"", cancellationToken);","REMAINING_IN_API"
"33B99E4650950779","Backend\PlantProcess.Api\Endpoints\Reporting\CustomerDemoReportEndpoints.cs","153","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await command.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"DF3A1E378932CFBF","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","70","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"49E8C8168A491C2C","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","147","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var enrollmentId = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"F02BBBE63D70DF98","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","158","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await deleteCodes.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"98105BA4C4A55140","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","182","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await codeCmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"36592AA62644FCAC","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","246","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"D02D669E2705880D","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","317","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"D7EE8FD893B7AB81","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","368","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"DADAD4EB96CC32BF","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","417","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var changed = await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"3B1F5E79B5F4BEBA","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","519","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"8F5A0BD2931070BF","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","575","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"9BB56072B802701B","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","621","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"19947D038896D19F","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","662","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"50DFB9A13907AEE2","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","674","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT secret_ciphertext","REMAINING_IN_API"
"AB2BBD430ED856C7","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","684","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var encrypted = await cmd.ExecuteScalarAsync(cancellationToken) as string;","REMAINING_IN_API"
"45D5B15574A5358F","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","711","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return await cmd.ExecuteNonQueryAsync(cancellationToken) == 1;","REMAINING_IN_API"
"51A0D21ACE3328FC","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","766","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"FE6578643C2E2F76","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","801","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"25268D39421B16AC","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","803","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"A7815AA312472CD2","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","171","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"6D61A1513035AAB1","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","246","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"6D605B1ECD11985E","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","318","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, user_name, display_name, email, active","REMAINING_IN_API"
"C80AF09C84783DE1","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","327","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"2CF05FF9C99E8197","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","390","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var updated = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"BEF38FF398F906CE","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","423","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"8A72B7D5F919D929","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","470","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, default_role, jit_provisioning_enabled","REMAINING_IN_API"
"80DE7714B8051A11","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","480","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"6B8FF4D7CF84D2A1","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","499","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT app_role, plant_role","REMAINING_IN_API"
"BB3D8912BB5A5C94","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","513","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"126236D8D97A51E7","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","573","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"5099B81348D9B68E","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","633","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"72E5334267043F95","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","676","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"96457D1D0CE973AD","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","698","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT tenant_id","REMAINING_IN_API"
"48236EA775F4643B","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","707","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"ECC7DEA8ED1D0450","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","803","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"567F25DF10EEBDFD","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","854","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"5A5D79319469D705","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","856","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"CEBDB27151BD8CDE","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","115","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"F8A6393E9A7A4F7A","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","203","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, user_name, email, active","REMAINING_IN_API"
"6C89003B0065A5EE","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","216","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"BCDABB6E5C4C5ED4","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","304","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT to_regclass(@table_name) IS NOT NULL","REMAINING_IN_API"
"EE87E69BA3DD5DCD","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","308","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var exists = (bool)(await cmd.ExecuteScalarAsync(cancellationToken) ?? false);","REMAINING_IN_API"
"FD7AF272DCCC0319","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","483","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT issuer, audience, jwk_n_b64url, jwk_e_b64url","REMAINING_IN_API"
"64E7FCEEB6EC9B13","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","497","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"BEFB201A4FC9D894","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","518","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT m.app_role, m.plant_role","REMAINING_IN_API"
"A963CA52227226D2","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","535","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"143276AA6AF53D0A","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","599","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"D0798EC7443374F8","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","665","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"E69A73954AF59CA7","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","703","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"CA3EA1F81DB01FB1","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","799","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"B80C36DC5D327C6B","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","801","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"B94D827EBA6D44F8","Backend\PlantProcess.Api\Hosting\ReadModelRefreshHostedService.cs","93","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var runId = await cmd.ExecuteScalarAsync(ct);","REMAINING_IN_API"
"271BB5599F117AA2","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","177","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"DC00A94FD38F598A","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","246","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"8227F9309BF7F5D8","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","310","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"21E67FD3000C4BC1","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","399","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"90B6BC288250BB30","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","438","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"98A804E67E08E31F","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","543","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"16CF2B23EB03F465","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","585","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT p.channel_code","REMAINING_IN_API"
"3BE1A0248BFEF535","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","603","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"B38E86033104D098","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","733","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"AFEF9EB4C53DDAC8","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","735","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"4D67E348141D6B11","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","152","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"BCC426157EB35CB8","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","402","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"8C640AEB2E13AF77","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","492","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"E1E969FCC246CA24","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","582","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"72F8323F3FE4D96D","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","618","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, tenant_id, provider_code","REMAINING_IN_API"
"ECD51607F91F8C7F","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","626","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT generate_series(","REMAINING_IN_API"
"A88E20BC26F1AE2A","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","671","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT count(*)::integer FROM inserted","REMAINING_IN_API"
"20C6CE13BDCABC16","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","679","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"A354BE347A88C305","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","743","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"FD5F9BABA2135F94","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","770","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
